,Betweenness_A,Closeness_A,Clustering_A,Conductance_A,Cut Ratio_A,Degree_A,E In_A,E In Over E Out_A,E Out_A,Expansion_A,Normalised Cut_A,ODF_A,Shortest Path_A,Triangle Participation_A,Betweenness_B,Closeness_B,Clustering_B,Conductance_B,Cut Ratio_B,Degree_B,E In_B,E In Over E Out_B,E Out_B,Expansion_B,Normalised Cut_B,ODF_B,Shortest Path_B,Triangle Participation_B,Shortest Path Length,Triadic Closure,Mean Deg. on Path,Median Deg. on Path,Max Deg. on Path,Min Deg. on Path,Var of Deg. on Path
graph_3_4_nodes_77_80,0.0013899453949321589,0.34251290877796897,0.3333333333333333,0.8856777777777778,0.036496768996095816,4.0,0.45899999999999996,0.07708333333333332,6.541,0.32284236973014196,0.8899874673737959,0.9344285714285714,2.9195979899497484,7.894736842105262e-05,0.002380308602585793,0.3273026315789473,0.0,0.7986666666666666,0.025953922260310642,4.0,0.604,0.151,4.396,0.2090322508285289,0.8015676471006561,0.8792,3.055276381909548,0.0,3,0,10.5,6.5,25,4,74.25
graph_3_3_nodes_57_133,0.003821508037478527,0.3395904436860068,0.06666666666666668,0.7733979797979799,0.0410691797123713,6.0,1.026,0.14853333333333332,6.974,0.2319741924878229,0.7779953942203469,0.87175,2.9447236180904524,0.0,0.0030011157786536385,0.3712686567164179,0.4166666666666667,0.9931111111111112,0.04105927532303656,9.0,0.027999999999999997,0.0048,6.972,0.23187583167962786,0.9977011865664992,0.996,2.6934673366834168,0.0,2,0,8.333333333333334,9.0,10,6,2.888888888888889
graph_4_4_nodes_52_154,0.034806345361299014,0.4180672268907563,0.08496732026143791,0.7780952380952381,0.02508776629687668,18.0,0.682,0.18,4.3180000000000005,0.16471540443687044,0.7809450607729059,0.8636,2.391959798994975,0.0,0.006763576854807855,0.3540925266903915,0.0,0.7968498168498168,0.05559263773869889,6.0,1.325,0.1502436507936508,9.675,0.4865486733537484,0.8032177330631323,0.8795454545454545,2.8241206030150754,0.007222593876146044,2,0,13.666666666666664,17.0,18,6,29.555555555555557
graph_1_1_nodes_67_165,0.005282283558039594,0.2992481203007519,0.3,0.1111111111111111,0.005683086983637831,5.0,4.0,4.0,1.0,0.041602681159420285,0.11177556293835364,0.2,3.3417085427135684,0.20801340579710145,0.010573184632795144,0.2992481203007519,0.13333333333333333,0.09090909090909093,0.005617977528089888,6.0,5.0,5.0,1.0,0.045454545454545456,0.09157442690376824,0.16666666666666666,3.3417085427135684,0.18181818181818185,3,0,9.25,8.0,16,5,18.6875
graph_3_5_nodes_59_190,0.006299148255087993,0.3719626168224299,0.19444444444444445,0.9993333333333332,0.04561652219463909,9.0,0.003,0.00042857142857142855,7.997000000000001,0.3252983050345089,1.00459454486579,0.999625,2.6884422110552766,0.0,0.008473909519746406,0.3705772811918063,0.05555555555555555,0.9957142857142856,0.028429496289836587,9.0,0.013999999999999999,0.004166666666666668,4.9860000000000015,0.2035296805251373,0.999001098638943,0.9972,2.6984924623115583,0.0,2,0,9.333333333333334,9.0,10,9,0.2222222222222222
graph_3_1_nodes_131_150,0.009296780838628678,0.3631386861313868,0.04444444444444445,0.99125,0.041349361959233055,10.0,0.035,0.005833333333333333,6.965,0.22227909929281345,0.9958355270357356,0.995,2.753768844221105,0.0,0.03707025416120832,0.4086242299794661,0.05882352941176471,0.6283556443556444,0.04215238740500702,20.0,2.063,0.3016785714285714,6.937,0.19720408561133368,0.6329349446658055,0.7707777777777778,2.4472361809045227,0.001878130519830289,2,0,14.333333333333336,13.0,20,10,17.555555555555557
graph_3_3_nodes_22_38,0.0038445607838080396,0.3466898954703833,0.13333333333333333,0.4840911088911089,0.03472347953428291,6.0,3.1439999999999997,0.5459571428571429,5.856,0.1885078719171299,0.4879649885410362,0.6506666666666666,2.884422110552764,0.09662178624223744,0.005260232475404932,0.3579136690647482,0.1,0.5518000000000001,0.029143449379518467,5.0,2.026,0.4098666666666667,4.974,0.17302710453614298,0.5550876266764457,0.7105714285714286,2.7939698492462317,0.10402982723998994,3,0,12.5,9.0,27,5,77.25
graph_3_2_nodes_156_157,0.00824793522332345,0.3528368794326241,0.03571428571428571,0.7361904761904762,0.024440562109821626,8.0,0.8,0.205,4.2,0.16326363274288164,0.7389632004072295,0.8400000000000001,2.8341708542713566,0.00017914438502673798,0.010884089544817777,0.3658088235294117,0.05555555555555555,0.6716270396270396,0.04533052029747376,9.0,1.975,0.2485,8.025,0.354632158513464,0.6769201536736106,0.8025,2.7336683417085426,0.0,2,0,7.333333333333332,8.0,9,5,2.888888888888889
graph_4_2_nodes_51_124,0.0015653950111380655,0.3698884758364313,0.1,0.5321190476190476,0.04012676110040962,5.0,3.1,0.4685952380952381,6.9,0.2716584044071764,0.5366796441840023,0.69,2.7035175879396984,0.0048834212040450384,0.003040454016033991,0.38943248532289626,0.13333333333333333,0.7569171717171718,0.03494005049439592,6.0,0.987,0.16945,6.013,0.2294732113417487,0.7608832364785724,0.8590000000000001,2.5678391959799,0.0006116526399956633,3,0,11.75,8.0,26,5,71.1875
graph_1_3_nodes_156_167,0.011363270538811124,0.3283828382838284,0.2,0.6666666666666666,0.02298837739564269,8.0,1.0,0.25,4.0,0.15385327635327636,0.6693086745926904,0.8,3.0452261306532664,0.0,0.017324902697395332,0.35727109515260325,0.37777777777777777,1.0,0.04093856209150327,10.0,0.0,0.0,7.0,0.24128275862068965,1.0046082949308757,1.0,2.798994974874372,0.0,2,0,15.666666666666664,10.0,29,8,89.55555555555556
graph_2_2_nodes_110_177,0.0017900003660687874,0.33614864864864863,0.3,0.6683333333333333,0.023584781060382115,5.0,0.995,0.24875,4.005,0.13270376873775094,0.6709786111142556,0.8009999999999999,2.9748743718592965,0.0,0.005127401368268963,0.3436960276338515,0.09523809523809523,0.6355454545454545,0.04093691235624102,7.0,2.006,0.287,6.994,0.2401034763215464,0.6401620033431914,0.7771111111111111,2.9095477386934667,0.1031285965506266,3,0,8.0,8.0,11,5,5.0
graph_4_3_nodes_33_61,0.026926610851967674,0.4180672268907563,0.028571428571428567,0.8229611111111111,0.03648284231542324,15.0,0.727,0.1271,6.273,0.2350931071533259,0.8270962624197054,0.8961428571428571,2.391959798994975,0.0005727302407449468,0.004399341720562288,0.3671586715867159,0.0,0.7103085858585859,0.03310863582468253,6.0,1.255,0.2427333333333333,5.745,0.2456085215643739,0.7140993247276197,0.8207142857142857,2.7236180904522613,0.01184618391657714,2,0,13.333333333333336,15.0,19,6,29.555555555555557
graph_2_1_nodes_23_164,0.005015365694752903,0.34251290877796897,0.1111111111111111,0.5002142857142857,0.02320803182458961,9.0,1.999,0.4997,4.001,0.14508900648566125,0.5028604431871759,0.6668333333333333,2.9195979899497484,0.0,0.005254211221131896,0.32569558101472995,0.13333333333333333,0.9945,0.03959693932005163,6.0,0.022000000000000002,0.0036666666666666666,6.978,0.3021963066774373,0.999093983682502,0.9968571428571428,3.0703517587939704,0.0,2,0,7.333333333333332,7.0,9,6,1.5555555555555554
graph_3_1_nodes_33_141,0.005613147203091091,0.3705772811918063,0.19444444444444445,0.5577500000000001,0.02974787911115977,9.0,1.989,0.3975,5.011,0.1599514773451913,0.5610618740846478,0.7158571428571429,2.6984924623115583,0.09472159138128276,0.006309296223258178,0.37832699619771865,0.2222222222222222,0.8596872549019609,0.0767812405320096,9.0,1.064,0.08331445221445223,12.936,0.4131841765084366,0.8681819185312448,0.924,2.6432160804020097,0.003586712019742527,1,2,9.0,9.0,9,9,0.0
graph_2_5_nodes_55_137,0.008191251036584742,0.35159010600706714,0.1388888888888889,0.688,0.024720088009499732,9.0,0.9359999999999999,0.23399999999999999,4.064,0.11447879445010113,0.6906838620687252,0.8128000000000001,2.8442211055276383,0.0,0.012410940347570235,0.3644688644688645,0.14545454545454545,0.5555555555555556,0.030406167378420768,11.0,2.0,0.4,5.0,0.140682935140172,0.5588602482191378,0.7142857142857143,2.743718592964824,0.08440976108410317,3,0,11.25,11.0,14,9,3.1875
graph_1_4_nodes_69_128,0.0011657891641522874,0.28307254623044104,0.4,0.42857142857142855,0.03409363636363636,5.0,4.0,0.6666666666666666,6.0,0.24986,0.43254493850520337,0.6,3.5326633165829144,0.0,0.007139975916233139,0.27600554785020803,0.1388888888888889,0.8,0.045454545454545456,9.0,1.0,0.125,8.0,0.3333333333333333,0.805270092226614,0.8888888888888888,3.6231155778894473,0.0,5,0,8.0,8.0,13,4,9.333333333333334
graph_1_4_nodes_13_105,0.012966956806743164,0.34133790737564323,0.4,0.6,0.03509706096079042,10.0,2.0,0.3333333333333333,6.0,0.20659599555061176,0.6039630118890357,0.75,2.9296482412060296,0.0,0.022687120733865484,0.3485113835376533,0.2380952380952381,0.7142857142857143,0.028409090909090905,7.0,1.0,0.2,5.0,0.2083333333333333,0.7175860443187176,0.8333333333333334,2.869346733668342,0.0,3,0,12.25,8.5,27,5,75.6875
graph_3_2_nodes_35_74,0.0017200944909224875,0.3522123893805309,0.3333333333333333,0.43057142857142855,0.03511722661593331,6.0,3.983,0.6634761904761904,6.017,0.21044522894236514,0.43455601712077424,0.6017,2.8391959798994977,0.0006626169529395336,0.003117308159199556,0.3436960276338515,0.0,0.8152767676767677,0.04074592504300704,4.0,0.88,0.13736190476190474,7.12,0.3176949621810913,0.8199683652595294,0.89,2.9095477386934667,0.0,3,0,7.75,6.5,14,4,14.1875
graph_3_2_nodes_36_72,0.01151638215204855,0.37904761904761897,0.06666666666666668,0.665952380952381,0.023488430553373275,12.0,1.003,0.25125,3.997,0.1344455772270524,0.6685924191749443,0.7994,2.6381909547738696,0.0,0.0037505495376339492,0.3436960276338515,0.2,0.4813666666666666,0.021907861191192115,8.0,2.112,0.5565,3.888,0.1747894947266153,0.4839385344125303,0.648,2.9095477386934667,0.0,3,0,9.5,9.5,12,7,4.25
graph_4_5_nodes_76_117,0.018244829224499888,0.3797709923664122,0.030303030303030307,0.7503767676767676,0.033156090446207154,12.0,1.149,0.26115,5.851,0.2924542057617227,0.7542356547791773,0.8358571428571429,2.6331658291457285,0.00646610534068901,0.007901982987272673,0.3664825046040516,0.03571428571428571,0.9417282828282828,0.03864409520092262,8.0,0.237,0.04108333333333333,6.763,0.29787252010115123,0.9461823574924262,0.9661428571428572,2.728643216080402,0.0011061220231975081,2,0,8.333333333333334,8.0,12,5,8.222222222222221
graph_3_1_nodes_146_171,0.003505447546705457,0.3528368794326241,0.13333333333333333,0.6951684981684981,0.05236541766962737,6.0,1.98,0.2198388888888889,9.02,0.3264524493818173,0.7011141787839028,0.8200000000000001,2.8341708542713566,0.0,0.013863239748506834,0.3964143426294821,0.12727272727272726,0.8383809523809523,0.027145477123146917,11.0,0.506,0.13883333333333334,4.494,0.13154973015554108,0.8413458298047622,0.8988,2.522613065326633,0.004479851783376759,3,0,10.25,9.0,17,6,18.6875
graph_3_4_nodes_95_108,0.0038829166415591102,0.34488734835355284,0.2,0.9995,0.03902131699809594,7.0,0.002,0.0003333333333333333,6.9979999999999976,0.3455370463468858,1.0041069939082965,0.9997142857142856,2.8994974874371864,0.0,0.00900447741335291,0.3644688644688645,0.10714285714285714,0.7096190476190476,0.029503646117605486,8.0,1.024,0.2092,4.976,0.15960585590072796,0.7129036357578767,0.8293333333333334,2.743718592964824,0.001079486425200711,3,0,12.0,8.0,25,7,56.5
graph_3_1_nodes_71_112,0.007856157103784905,0.3747645951035782,0.047619047619047616,0.6807565656565656,0.03407815602950711,7.0,1.361,0.25405,5.638999999999999,0.16456763413208536,0.6844785185472374,0.8055714285714285,2.6683417085427137,0.0,0.015805260358233656,0.3856589147286822,0.05128205128205128,0.6,0.01781002278773246,13.0,1.0,0.3333333333333333,3.0,0.09574183723614277,0.6019828155981494,0.75,2.5929648241206027,0.0,3,0,15.25,10.0,34,7,123.1875
graph_4_2_nodes_43_198,0.008395841065775756,0.39799999999999996,0.022222222222222227,0.3446606060606061,0.01762164292643427,10.0,2.975,1.1079999999999999,3.025,0.11869937575585104,0.3466645449059165,0.5041666666666667,2.512562814070352,0.0017127698454180793,0.0036335813665736897,0.4061224489795918,0.19047619047619047,0.6241333333333333,0.01768343443951077,9.0,0.956,0.335,3.0439999999999996,0.11690126682416985,0.6261448723645491,0.7609999999999999,2.4623115577889445,0.0,3,0,15.25,9.5,35,7,131.1875
graph_1_1_nodes_30_139,0.012013060519926904,0.3204508856682769,0.3055555555555556,0.047619047619047616,0.005952380952380952,11.0,10.0,10.0,1.0,0.03125,0.04828883998341466,0.09090909090909093,3.1206030150753774,0.28125,0.051717791598845764,0.35159010600706714,0.16339869281045752,0.05263157894736842,0.011236399415984257,20.0,18.0,9.0,2.0,0.0908814229249012,0.05398475892030482,0.1,2.8442211055276383,0.77249209486166,4,0,13.2,11.0,20,4,37.36
graph_1_4_nodes_66_145,0.010765251807323966,0.3283828382838284,0.2380952380952381,0.7777777777777778,0.03977272727272727,9.0,1.0,0.14285714285714285,7.0,0.2916666666666667,0.7823921482458068,0.875,3.0452261306532664,0.0,0.005436951108169577,0.3015151515151515,0.13333333333333333,0.6,0.033521438321405125,6.0,2.0,0.3333333333333333,6.0,0.2855855448898927,0.6039630118890357,0.75,3.3165829145728645,0.0,3,0,8.75,9.5,10,6,2.6875
graph_3_3_nodes_128_144,0.0063366022463991895,0.34608695652173915,0.0,0.9782272727272728,0.0489583148529537,6.0,0.114,0.015339285714285713,8.886000000000003,0.4973984407184144,0.9840705924289735,0.9873333333333332,2.8894472361809047,0.0,0.006393908886551968,0.3624772313296904,0.19444444444444445,0.8088571428571428,0.03129292560223295,9.0,0.669,0.1338,5.331,0.1835575758288348,0.812373364044479,0.8885000000000001,2.758793969849246,0.0,3,0,8.5,8.5,11,6,3.25
graph_2_3_nodes_136_184,0.008287438431424073,0.3553571428571429,0.2222222222222222,0.2727272727272727,0.01734415571890006,10.0,4.0,1.3333333333333333,3.0,0.11109093950291518,0.2747179827471798,0.42857142857142855,2.814070351758794,0.0,0.002259991847409255,0.3128930817610063,0.2,1.0,0.034770671016798635,5.0,0.0,0.0,6.0,0.21890594185507967,1.0039525691699605,1.0,3.1959798994974875,0.0,4,0,9.4,10.0,12,5,5.84
graph_1_4_nodes_158_193,0.014884284669755644,0.3178913738019169,0.25,0.7777777777777778,0.03977590909090909,9.0,1.0,0.14285714285714285,7.0,0.2915033333333333,0.7823921482458068,0.875,3.1457286432160805,0.0,0.0346695445051521,0.34608695652173915,0.13333333333333333,0.6,0.016760719160702563,10.0,1.0,0.3333333333333333,3.0,0.14279277244494634,0.6019828155981494,0.75,2.8894472361809047,0.0,4,0,7.6,7.0,10,6,2.64
graph_2_5_nodes_10_168,0.006118626491001314,0.33728813559322035,0.13333333333333333,0.7277,0.04225591869186871,6.0,1.442,0.1960892857142857,7.558,0.3660859516185824,0.7326829531089756,0.8397777777777777,2.964824120603016,0.0,0.003872964056208901,0.3333333333333333,0.1,0.6452027808676307,0.12340011446680856,7.0,5.625,0.2778169237322555,20.375,0.5958892284524236,0.6585967675304003,0.7836538461538461,3.0,7.142857142857142e-05,3,0,11.25,7.5,24,6,54.6875
graph_3_1_nodes_18_63,0.02960693237190588,0.4298056155507559,0.1,0.7951181818181818,0.04732176625916788,16.0,1.03,0.129875,7.97,0.25417861243076595,0.8003687825614859,0.8855555555555555,2.3266331658291457,0.0018008782675780375,0.009678921337754286,0.3864077669902913,0.06666666666666668,0.7988,0.0210809044913834,10.0,0.509,0.17566666666666667,3.491,0.10232295436264874,0.8011047207530946,0.87275,2.5879396984924625,0.0,2,0,11.333333333333336,10.0,16,8,11.555555555555555
graph_3_3_nodes_57_66,0.003821508037478527,0.3395904436860068,0.06666666666666668,0.7733979797979799,0.0410691797123713,6.0,1.026,0.14853333333333332,6.974,0.2319741924878229,0.7779953942203469,0.87175,2.9447236180904524,0.0,0.008924447092269175,0.35346358792184723,0.14285714285714285,0.5047757575757575,0.03076994437241314,8.0,2.656,0.5087238095238095,5.343999999999999,0.2070184150702908,0.5083097659958911,0.6679999999999999,2.8291457286432165,0.0,4,0,7.0,7.0,10,4,4.0
graph_3_4_nodes_35_46,0.0010345337901057348,0.3010590015128593,0.0,0.3893699633699633,0.03411678189863657,4.0,4.43,0.8200714285714286,5.57,0.1632797494173297,0.3930612434740628,0.5569999999999999,3.3216080402010046,0.05039450192282829,0.0034803009485747075,0.3273026315789473,0.1,0.7257857142857143,0.02899992399048097,5.0,1.071,0.2591,4.928999999999999,0.2495900549470954,0.7290385809339406,0.8215,3.055276381909548,0.0,3,0,7.75,7.0,13,4,12.6875
graph_1_5_nodes_94_180,0.0038740702182582256,0.2948148148148148,0.26666666666666666,0.25,0.01145195478231157,6.0,3.0,1.5,2.0,0.0789048433048433,0.2513262599469496,0.4,3.391959798994975,0.0,0.03804929864236428,0.3605072463768116,0.2058823529411765,1.0,0.02312125440170088,17.0,0.0,0.0,4.0,0.14815384615384616,1.0026385224274406,1.0,2.7738693467336684,0.0,4,0,8.0,6.0,17,5,20.8
graph_3_4_nodes_61_165,0.0038516323327690686,0.35663082437275984,0.0,0.7948333333333333,0.03719733617842532,4.0,0.8220000000000001,0.1374,6.178,0.2059318573607992,0.7989068925059363,0.8825714285714286,2.8040201005025125,0.00045662232504337764,0.003842392349129092,0.3241042345276873,0.0,0.9954285714285714,0.035158410240834936,6.0,0.016,0.0032,5.984,0.2069613483542352,0.9993707047723406,0.9973333333333332,3.085427135678392,0.0,3,0,13.25,6.5,36,4,173.6875
graph_1_3_nodes_7_133,0.03095177925515486,0.34608695652173915,0.19696969696969696,1.0,0.04519825372367745,12.0,0.0,0.0,8.0,0.3477971014492753,1.0052631578947369,1.0,2.8894472361809047,0.0,0.004211257835199697,0.3080495356037152,0.2857142857142857,0.4,0.022988243021346468,8.0,3.0,0.75,4.0,0.15385846153846156,0.40264900662251657,0.5714285714285714,3.2462311557788945,0.11539384615384615,2,0,9.0,8.0,12,7,4.666666666666667
graph_2_5_nodes_105_126,0.002339457234888827,0.33501683501683505,0.2857142857142857,0.7123571428571429,0.028740364245922925,7.0,1.0090000000000001,0.2027,4.9910000000000005,0.18974381086947006,0.7156515794436588,0.8318333333333334,2.9849246231155777,0.0,0.0035307098995691773,0.3085271317829457,0.2,0.5995878787878788,0.03326974574671812,5.0,2.003,0.33426666666666666,5.997000000000001,0.3070360777634145,0.6035489262398734,0.749625,3.241206030150754,7.142857142857142e-05,3,0,10.25,10.0,16,5,19.6875
graph_2_1_nodes_90_144,0.011081371641073662,0.3436960276338515,0.16666666666666666,0.996,0.023473607348894136,9.0,0.01,0.0033333333333333327,3.99,0.13328038201599646,0.9986319653591476,0.9975,2.9095477386934667,0.0,0.005351815279132208,0.35346358792184723,0.0,0.7136428571428571,0.028984989035268038,6.0,1.003,0.2009,4.997,0.18121972371554207,0.716941222693698,0.8328333333333334,2.8291457286432165,0.00028571428571428574,3,0,9.0,8.5,13,6,6.5
graph_1_2_nodes_2_183,0.003218192677021103,0.3075734157650695,0.3809523809523809,1.0,0.05113636363636364,7.0,0.0,0.0,9.0,0.375,1.0059171597633136,1.0,3.251256281407035,0.0,0.0045448414998989365,0.3056835637480799,0.2857142857142857,0.8009999999999999,0.04629163622421309,7.0,0.995,0.124375,8.005,0.29570555148555144,0.8062733275642976,0.8894444444444444,3.271356783919598,0.0,2,0,6.666666666666668,7.0,7,6,0.22222222222222224
graph_3_2_nodes_2_86,0.003022153246401748,0.3479020979020979,0.1,0.6342545454545454,0.03931775204536622,5.0,2.039,0.29944642857142856,6.961,0.3084221420903252,0.6388492907914776,0.7734444444444445,2.8743718592964824,0.0020128832436604746,0.0034297552730227234,0.35727109515260325,0.16666666666666666,0.9956,0.02329549593889995,4.0,0.011000000000000001,0.0036666666666666666,3.989,0.1390593236047104,0.9982313096523184,0.99725,2.798994974874372,0.0,3,0,6.0,5.0,10,4,5.5
graph_1_2_nodes_8_80,0.017947405042562682,0.3128930817610063,0.03571428571428571,0.4,0.023121656136577497,8.0,3.0,0.75,4.0,0.14813756613756612,0.40264900662251657,0.5714285714285714,3.1959798994974875,0.0,0.013797861802655444,0.3189102564102564,0.2,1.0,0.028247027777022062,6.0,0.0,0.0,5.0,0.21750197628458487,1.003295978905735,1.0,3.135678391959799,0.0,3,0,7.25,7.0,10,5,3.6875
graph_3_5_nodes_170_178,0.013053109313475504,0.3940594059405941,0.13333333333333333,0.5479286546786547,0.03967634315189776,10.0,3.0410000000000004,0.473579365079365,6.959,0.2852126143548944,0.5525266957704522,0.6959,2.5376884422110555,0.09760429077133413,0.010697812961244776,0.37904761904761897,0.17777777777777778,0.7124285714285714,0.02852547900050237,10.0,1.0090000000000001,0.2028,4.9910000000000005,0.2000139761010825,0.7157230054268368,0.8318333333333334,2.6381909547738696,0.0,2,0,12.333333333333336,10.0,17,10,10.888888888888886
graph_4_1_nodes_5_102,0.0018385369807328773,0.3540925266903915,0.1,0.8828419191919192,0.03671855471555914,5.0,0.523,0.10943333333333333,6.477,0.3639205202262738,0.8871093041311421,0.9252857142857144,2.8241206030150754,0.004968732131685001,0.00581495849570214,0.38715953307393,0.09523809523809523,0.6224369157072397,0.14730167640687175,7.0,7.82,0.3224076922414773,25.18,0.9595515237214374,0.6389789646849134,0.7630303030303031,2.582914572864321,0.14767398855717292,4,0,9.8,7.0,17,5,22.96
