,Betweenness,Closeness,Clustering,Conductance,Cut Ratio,Degree,E In,E In Over E Out,E Out,Expansion,Normalised Cut,ODF,Shortest Path,Triangle Participation
graph_3_5_node_101,0.008675348434354227,0.36116152450090744,0.03571428571428571,0.7149523809523809,0.02328402260125976,8,0.856,0.2145,4.144,0.19088322129655963,0.7176885529089618,0.8288000000000001,2.7688442211055277,0.00019584139264990327
graph_4_1_node_148,0.016256038623169326,0.41115702479338845,0.07692307692307693,0.8259287979453497,0.12818057277517222,13,2.323,0.10939237421617284,21.677,0.7817896374335989,0.8401046089570697,0.9032083333333333,2.4321608040201004,0.023454025272985807
graph_2_4_node_185,0.004714417284179632,0.334453781512605,0.3333333333333333,0.5582391304347826,0.07254167119541263,8,5.107,0.3969615384615385,12.893,0.5802319028191085,0.566751043054616,0.7162777777777778,2.9899497487437188,0.1350644905375446
graph_2_1_node_128,0.01441689270924185,0.3948412698412698,0.15555555555555556,0.8,0.04515464611678115,10,1.0,0.125,8.0,0.3505460058781798,0.805270092226614,0.8888888888888888,2.5326633165829144,0.0
graph_4_4_node_131,0.00533882516391553,0.3592057761732852,0.14285714285714285,0.8677444444444444,0.03598182524319211,7,0.545,0.09611666666666667,6.455,0.3962556821137907,0.8719980197178943,0.9221428571428572,2.7839195979899496,0.0005403493047682431
graph_3_3_node_179,0.005003530869411645,0.33614864864864863,0.0,0.3458909090909091,0.017401307630430813,5,3.026,1.268,2.974,0.1083378958253157,0.34786055947946704,0.49566666666666664,2.9748743718592965,8.571428571428571e-05
graph_4_1_node_15,0.011599731585482888,0.3856589147286822,0.09090909090909091,0.8886095238095238,0.022451734584356387,11,0.29,0.10933333333333332,3.71,0.10854081395602323,0.8910578000498938,0.9275,2.592964824120603,0.0
graph_3_2_node_171,0.005646013475951286,0.3338926174496644,0.047619047619047616,0.6715,0.02356599981411833,7,0.989,0.24991666666666668,4.011,0.13508237768097253,0.6741491678168783,0.8022,2.9949748743718594,0.0
graph_2_5_node_48,0.005133394844755739,0.34608695652173915,0.1,0.799509090909091,0.048631310946336666,5,1.003,0.12548214285714285,7.997,0.22501442361968677,0.8047772342451638,0.8885555555555555,2.8894472361809047,0.0
graph_2_3_node_99,0.005078717245745637,0.34668989547038326,0.1,0.99975,0.04042863537948918,5,0.001,0.00016666666666666666,6.999,0.26188593287854905,1.0043576444195859,0.9998571428571429,2.8844221105527637,0.0
graph_2_1_node_57,0.011965440312921074,0.3797709923664122,0.1111111111111111,0.5995636363636363,0.033848841357252975,10,2.003,0.33413333333333334,5.997,0.2627893762035066,0.6035246864175344,0.749625,2.6331658291457285,0.0
graph_1_3_node_193,0.0003945525968586513,0.2822695035460993,0.5,0.6,0.017543859649122806,4,1.0,0.3333333333333333,3.0,0.10344827586206896,0.6019828155981494,0.75,3.542713567839196,0.0
graph_2_1_node_20,0.019204805946972055,0.3841698841698842,0.06666666666666667,0.7986909090909091,0.04700996098429248,10,1.008,0.12628571428571428,7.992,0.26763826035561267,0.8039558042760798,0.8879999999999999,2.6030150753768844,0.0005041557325983121
graph_4_2_node_9,0.010525573560215716,0.41200828157349895,0.03636363636363636,0.3972278388278388,0.02632615361667525,13,3.515,0.8512,4.485,0.1615977009332878,0.40019817622330695,0.560625,2.4271356783919598,0.013982880081592031
graph_3_3_node_168,0.006395521851554273,0.3540925266903915,0.14285714285714285,0.6719132482318441,0.12243404302280479,7,5.11,0.2454622009569378,20.89,0.7253349335922012,0.6856322413157265,0.8034615384615384,2.8241206030150754,0.10448835570885974
graph_4_1_node_149,0.05058321064042623,0.46386946386946387,0.08225108225108226,0.7348108891108891,0.043931187957230104,22,1.472,0.21942142857142857,7.528,0.2937008217666081,0.7397733553750047,0.8364444444444444,2.1557788944723617,0.01851707764063799
graph_4_3_node_3,0.018948448671113945,0.40365111561866124,0.08974358974358974,0.8926923076923077,0.05458650394751525,13,0.613,0.07224206349206348,9.387,0.36674096739430645,0.8988666489798784,0.9387,2.477386934673367,0.0014573432220514558
graph_4_1_node_107,0.007864565909738127,0.35472370766488415,0.08333333333333333,0.9553333333333334,0.02221542986493696,9,0.115,0.041666666666666664,3.885,0.2020266450321571,0.9578964234208294,0.97125,2.819095477386935,0.0
graph_3_2_node_114,0.0033882377402045306,0.33614864864864863,0.0,0.9892761904761904,0.02326670748282318,5,0.028,0.011666666666666665,3.972,0.13849949140889758,0.9918963426750204,0.993,2.9748743718592965,0.0
graph_4_5_node_87,0.005029030046047908,0.3540925266903915,0.0,0.902,0.02150674610565969,7,0.257,0.09766666666666667,3.743,0.15987973420653967,0.9044699119758391,0.93575,2.8241206030150754,0.0035714712183258436
graph_3_2_node_100,0.00296702483491583,0.3294701986754967,0.1,0.5138690476190476,0.01850915089117226,5,1.697,0.565,3.303,0.16342446788663106,0.5160530641392872,0.6606,3.0351758793969847,9.090909090909092e-05
graph_2_4_node_135,0.007366669386336321,0.3333333333333333,0.21428571428571427,0.8185617715617716,0.05006551434147946,8,0.999,0.11121825396825397,9.001,0.4472515024799434,0.8244873496292706,0.9001,3.0,0.00013794926004228328
graph_3_5_node_78,0.008678796210140885,0.35535714285714287,0.10714285714285714,0.999,0.028565112519350316,8,0.003,0.00075,4.997,0.20004483148868457,1.0022940169927959,0.9994,2.814070351758794,0.0
graph_1_3_node_171,0.011411035429024769,0.3262295081967213,0.17777777777777778,0.6666666666666666,0.022988243021346468,10,1.0,0.25,4.0,0.15385846153846156,0.6693086745926904,0.8,3.0653266331658293,0.0
graph_2_2_node_58,0.010426010045078347,0.35727109515260325,0.047619047619047616,1.0,0.029090011210546152,7,0.0,0.0,5.0,0.17784163473818645,1.003295978905735,1.0,2.798994974874372,0.0
graph_3_5_node_110,0.006718142764045111,0.3776091081593928,0.047619047619047616,0.6679999999999999,0.022404501696645568,7,0.996,0.249,4.004,0.19138718653463765,0.6706446238099426,0.8008000000000001,2.648241206030151,0.0
graph_3_1_node_117,0.002113794363095006,0.36247723132969034,0.0,0.7574555555555555,0.0369671935988447,4,0.977,0.16494999999999999,6.023,0.1651950426041317,0.7614282209706805,0.8604285714285714,2.758793969849246,0.00035484608365567204
graph_2_3_node_41,0.009322515856998335,0.37335834896810505,0.3111111111111111,0.8181818181818182,0.051310603624322694,10,1.0,0.1111111111111111,9.0,0.36620386845039016,0.8241067688072297,0.9,2.678391959798995,0.0
graph_1_4_node_74,0.009378775917389514,0.32730263157894735,0.38095238095238093,1.0,0.045454545454545456,7,0.0,0.0,8.0,0.3333333333333333,1.0052631578947369,1.0,3.0552763819095476,0.0
graph_1_1_node_10,0.007785680926471699,0.2822695035460993,0.16666666666666666,0.058823529411764705,0.005907657915237101,9,8.0,8.0,1.0,0.03255168010752688,0.059491532083775396,0.1111111111111111,3.542713567839196,0.29296512096774197
graph_3_2_node_121,0.007855670174600558,0.3503521126760563,0.07142857142857142,0.5692142857142857,0.02530958220387032,8,1.719,0.4523,4.281,0.14095033260054207,0.5720433106624362,0.7135,2.8542713567839195,0.0
graph_4_1_node_46,0.007115494080901085,0.38791423001949316,0.0,0.8205,0.03079285606974395,8,0.645,0.13570000000000002,5.355,0.24381556197453647,0.8240317015138368,0.8925000000000001,2.577889447236181,0.00047626330423868046
graph_3_2_node_119,0.007621701639323147,0.39096267190569745,0.14285714285714285,0.6660952380952381,0.02314468925583215,8,1.004,0.25233333333333335,3.996,0.1470884614050953,0.6687346093626196,0.7992,2.557788944723618,0.0006216411940549872
graph_1_5_node_90,0.01965217815247476,0.33843537414965985,0.14285714285714285,0.6,0.017543859649122806,8,1.0,0.3333333333333333,3.0,0.10344827586206896,0.6019828155981494,0.75,2.9547738693467336,0.0
graph_4_4_node_17,0.012418451176731689,0.39019607843137255,0.027777777777777776,0.8517619047619047,0.027360971977562785,9,0.451,0.11641666666666667,4.549,0.1381360481822735,0.8547628856253007,0.9098,2.562814070351759,0.00016466165413533835
graph_2_4_node_74,0.008125127411568287,0.33277591973244147,0.09523809523809523,0.7777333333333334,0.039260948158411045,7,1.001,0.14319047619047617,6.999,0.3262145297253118,0.7823470447293265,0.874875,3.0050251256281406,0.0
graph_1_2_node_66,0.005175243399690744,0.29394387001477107,0.2857142857142857,0.7777777777777778,0.03888888888888889,7,1.0,0.14285714285714285,7.0,0.35,0.7823921482458068,0.875,3.4020100502512562,0.0
graph_3_2_node_49,0.007745321220625591,0.36313868613138683,0.0,0.4144666666666667,0.023866917719081903,7,2.907,0.71745,4.093,0.15046228356462496,0.41717665209100235,0.5847142857142857,2.7537688442211055,0.0
graph_3_2_node_28,0.008078505466261123,0.36446886446886445,0.06666666666666667,0.7810417582417583,0.06167214741487333,10,1.504,0.14708484848484848,10.496,0.35331596497573753,0.787948870116323,0.8746666666666667,2.7437185929648242,0.00035606060606060605
graph_1_4_node_98,0.0012840959380974939,0.2943786982248521,0.16666666666666666,1.0,0.03409090909090909,4,0.0,0.0,6.0,0.25,1.0039525691699605,1.0,3.3969849246231156,0.0
graph_2_5_node_150,0.00736792376658102,0.342512908777969,0.0,0.4881963036963037,0.032709683558465874,5,3.131,0.5536571428571428,5.869,0.2879469879961154,0.492078363609021,0.6521111111111111,2.919597989949749,0.0002361111111111111
graph_2_5_node_126,0.003530709899569177,0.3085271317829457,0.2,0.5995878787878788,0.03326974574671812,5,2.003,0.33426666666666666,5.997,0.3070360777634145,0.6035489262398734,0.749625,3.241206030150754,7.142857142857142e-05
graph_4_3_node_105,0.03191049822070322,0.4171907756813417,0.09558823529411764,0.9381428571428572,0.03349045740988103,19,0.22,0.0454,5.78,0.2246109944789045,0.9419518974671794,0.9633333333333334,2.3969849246231156,0.0008736173548673548
graph_4_4_node_151,0.0070566177099259525,0.3761814744801512,0.07142857142857142,0.6619191950464396,0.06180518019581891,8,2.676,0.26575165945165946,10.324,0.3287690137168613,0.6687242044738553,0.7941538461538462,2.658291457286432,0.0005353048911872441
graph_4_4_node_102,0.005047228368416257,0.3338926174496644,0.0,0.697021157275491,0.15617223770095973,6,6.071,0.23754864029139866,26.929,1.1703193758925863,0.7146503031773587,0.816030303030303,2.9949748743718594,0.06439006280477469
graph_3_1_node_148,0.001722651927777377,0.3109375,0.16666666666666666,0.9010460359563808,0.12986943628703335,4,1.263,0.05640284307606962,22.737,0.9360205766841116,0.9158849151190509,0.947375,3.2160804020100504,0.0035677355682373064
graph_3_5_node_179,0.027310241754408843,0.41983122362869196,0.09166666666666666,0.49933333333333335,0.02241283886624386,16,2.004,0.502,3.996,0.18714474890367933,0.5019762062545363,0.6659999999999999,2.3819095477386933,0.0
graph_1_5_node_49,0.00046252835525942244,0.30060422960725075,0.6,0.4,0.022857142857142857,5,3.0,0.75,4.0,0.16,0.40264900662251657,0.5714285714285714,3.3266331658291457,0.0
graph_3_4_node_179,0.011090437686018318,0.3747645951035782,0.08888888888888889,0.49916666666666665,0.023678131182395847,10,2.005,0.5025,3.995,0.12888134497308176,0.5018088821567948,0.6658333333333333,2.6683417085427137,0.0
graph_1_1_node_98,0.009079299879540422,0.30709876543209874,0.2,0.09090909090909091,0.005618199707992128,6,5.0,5.0,1.0,0.04544071146245059,0.09157442690376823,0.16666666666666666,3.2562814070351758,0.22720355731225295
graph_1_1_node_49,0.006770206577031291,0.30335365853658536,0.2,0.08105128205128205,0.00584928859874877,7,5.954,5.839,1.046,0.04943787878787879,0.08174802854652635,0.1494285714285714,3.2964824120603016,0.18855151515151514
graph_3_4_node_14,0.007425800301298707,0.3503521126760563,0.2,0.4982,0.021990701923213108,10,2.011,0.506,3.989,0.2171625233103061,0.5008382682844311,0.6648333333333333,2.8542713567839195,0.0
graph_1_2_node_12,0.0219609789968924,0.34973637961335674,0.22727272727272727,0.7142857142857143,0.029585798816568046,12,1.0,0.2,5.0,0.16129032258064516,0.7175860443187176,0.8333333333333334,2.85929648241206,0.0
graph_3_3_node_42,0.01683400735278028,0.37335834896810505,0.045454545454545456,0.918,0.04399093679537607,12,0.409,0.06795238095238094,7.591,0.28915693554078575,0.9229972896067562,0.948875,2.678391959798995,0.0
graph_2_3_node_165,0.0062357039829993135,0.3338926174496644,0.13333333333333333,1.0,0.03465898688104943,6,0.0,0.0,6.0,0.22448952976891506,1.0039525691699605,1.0,2.9949748743718594,0.0
graph_2_5_node_162,0.0019712347044488093,0.2992481203007519,0.0,0.6693095238095238,0.02646349209950974,4,1.229,0.28150000000000003,4.771,0.24437460906922107,0.672459703433844,0.7951666666666667,3.341708542713568,0.0275117918799915
graph_4_3_node_44,0.0066217095571373405,0.35663082437275984,0.0,0.7471428571428571,0.024125600072077393,7,0.791,0.21791666666666668,4.209,0.18535325707127018,0.7499212463049985,0.8418,2.8040201005025125,0.0
graph_2_5_node_16,0.008874807760640018,0.3436960276338515,0.14285714285714285,0.7923567927170868,0.06364047443979635,7,1.524,0.13506414141414141,11.476,0.5893900085394058,0.7999043357862685,0.8827692307692308,2.909547738693467,0.0
graph_1_1_node_62,0.030220421656091137,0.32784184514003295,0.23809523809523808,0.16666666666666666,0.011815315830474201,7,5.0,2.5,2.0,0.06510336021505377,0.16799645390070922,0.2857142857142857,3.050251256281407,0.19531008064516128
graph_4_4_node_47,0.0071153701409491,0.3431034482758621,0.0,0.6102222222222222,0.01978794533637414,7,1.472,0.6815,3.528,0.2142884613339843,0.6125524415979726,0.7056,2.9145728643216082,0.0
graph_1_3_node_146,0.005989051289628369,0.2987987987987988,0.17857142857142858,0.8335,0.05747662530728855,8,0.999,0.0999,10.001,0.3846748575498576,0.840079591008052,0.9091818181818182,3.3467336683417086,0.0
graph_4_2_node_57,0.028528230289223817,0.44124168514412415,0.07368421052631578,0.9060080808080808,0.044159775778805324,20,0.443,0.06818095238095238,7.557,0.29660024240477895,0.9109835661404615,0.944625,2.2663316582914574,0.0
graph_1_5_node_26,0.013998801177886934,0.33728813559322035,0.26666666666666666,0.6,0.03468188160255132,10,2.0,0.3333333333333333,6.0,0.22223076923076923,0.6039630118890357,0.75,2.9648241206030153,0.0
graph_3_4_node_83,0.0026041501448736317,0.3436960276338515,0.3,0.6827619047619047,0.02295189748733433,5,0.954,0.23983333333333334,4.046,0.17238816726280853,0.6854339745782718,0.8092,2.909547738693467,0.0
graph_3_4_node_3,0.007694681994526042,0.35159010600706714,0.047619047619047616,0.8275454545454546,0.05010192602102265,7,0.951,0.10608333333333332,9.049,0.5240575448534438,0.8335019890872515,0.9049,2.8442211055276383,7.894736842105263e-05
graph_3_1_node_184,0.017800329703595966,0.39959839357429716,0.06060606060606061,0.6840952380952381,0.029810216706194236,12,1.148,0.2508,4.852,0.13234166988313312,0.6872985703568938,0.8086666666666666,2.5025125628140703,0.0
graph_2_5_node_75,0.010117096001614404,0.37057728119180633,0.0,0.7206944444444444,0.0330453846348357,7,1.155,0.20383333333333334,5.845,0.26893909225698026,0.7245509602887628,0.835,2.698492462311558,0.0
graph_3_1_node_8,0.009770146907298287,0.3747645951035782,0.027777777777777776,0.4877616161616162,0.027789750333250013,9,2.436,0.5528333333333334,4.564,0.12889601479182652,0.4907804271007322,0.652,2.6683417085427137,0.0
graph_1_3_node_101,0.0027795339015143083,0.2779329608938548,0.0,0.42839285714285713,0.017235537027214812,4,2.001,0.6675,2.999,0.1153519137866964,0.4303776380685883,0.5998,3.5979899497487438,0.00017391304347826085
graph_2_1_node_141,0.007034774910524357,0.35535714285714287,0.21428571428571427,0.9854166666666667,0.07779958015448643,8,0.114,0.009243589743589744,13.886,0.6699526564360723,0.9945180932235049,0.9918571428571429,2.814070351758794,0.0
graph_3_2_node_17,0.001894627343133485,0.35727109515260325,0.3,0.6975714285714285,0.024012184308258144,5,0.909,0.22825,4.091,0.1398642312310431,0.7002729322755635,0.8182,2.798994974874372,0.000229004329004329
graph_3_3_node_110,0.004302416820690275,0.34851138353765326,0.06666666666666667,0.5966190476190476,0.021528399095884054,6,1.295,0.37324999999999997,3.705,0.13469172327755702,0.5990673628444511,0.741,2.869346733668342,0.0
graph_3_2_node_62,0.0030889359810057663,0.32305194805194803,0.0,0.9021222222222223,0.037305725433887715,5,0.393,0.06601666666666667,6.607,0.3342847617993038,0.9064748481430493,0.9438571428571428,3.0954773869346734,0.0
graph_3_4_node_104,0.023725551315666043,0.388671875,0.07575757575757576,1.0,0.05107942380490587,12,0.0,0.0,9.0,0.3815828593343212,1.0059171597633136,1.0,2.5728643216080402,0.0
graph_3_5_node_36,0.003789015815199578,0.34912280701754383,0.06666666666666667,0.34833333333333333,0.013731457327111906,6,2.606,1.3025,2.394,0.09403475053419888,0.3499182882408832,0.4788,2.864321608040201,0.1041022794790382
graph_1_3_node_6,0.005355597974345907,0.3080495356037152,0.0,0.5,0.023391812865497075,6,2.0,0.5,4.0,0.13793103448275862,0.5026455026455027,0.6666666666666666,3.2462311557788945,0.0
graph_2_3_node_120,0.002611874917500088,0.33001658374792703,0.0,0.6710952380952381,0.023176270377473673,4,0.987,0.24691666666666667,4.013,0.15034466371736985,0.6737457450471577,0.8026000000000001,3.030150753768844,0.0
graph_1_5_node_96,0.0003873646742826072,0.32045088566827695,0.5,0.7142857142857143,0.05917159763313609,5,2.0,0.2,10.0,0.3225806451612903,0.7208733295689818,0.8333333333333334,3.120603015075377,0.0
graph_1_5_node_29,0.06132255192452919,0.38269230769230766,0.15666666666666668,0.7777777777777778,0.08187134502923976,27,2.0,0.14285714285714285,14.0,0.4827586206896552,0.7869762009052417,0.875,2.613065326633166,0.0
graph_3_2_node_118,0.002036417383178136,0.3209677419354839,0.0,0.9823333333333333,0.026953200586281863,4,0.053,0.01325,4.947,0.3217366500990954,0.9855946517771436,0.9894000000000001,3.1155778894472363,0.0
graph_1_5_node_168,0.001216006866310995,0.2642762284196547,0.0,0.5757575757575758,0.1098259584080792,4,7.0,0.3684210526315789,19.0,0.7037307692307693,0.5882822955993688,0.7307692307692307,3.7839195979899496,0.14815384615384614
graph_4_1_node_54,0.0037897395654971264,0.3692022263450835,0.10714285714285714,0.8447,0.032338692908649665,8,0.561,0.1203,5.439,0.18688090796728818,0.8482864765519073,0.9065,2.708542713567839,0.0019191057551287874
